,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_sample,forecast_path,plot_path,error,MAE,MAPE,RMSE,R2,Bias
0,prophet_Weight Sold_2_20250707155306,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3374799.45653436, 1: 1367189.5153806554}, 'Weight Sold': {0: 4162649.379999999, 1: 1584992.3099999998}}",,,,502826.35904249165,0.16334107087360447,577990.2937112394,0.7988820633416023,-502826.35904249165
1,prophet_Weight Sold_4_20250707155306,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 1894599.9936204464, 1: 2504596.6437004833, 2: 3122292.606360444, 3: 1068729.4858322055}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83, 2: 4162649.379999999, 3: 1584992.3099999998}}",,,,752257.8926216047,0.2676640591537801,808293.5510537742,0.214163550306683,-752257.8926216047
2,prophet_Weight Sold_6_20250707155307,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4100497.392976543, 1: 5555426.47165039, 2: 2366225.042407794, 3: 3045168.52157156}, 'Weight Sold': {0: 3129936.5699999994, 1: 4548466.009999999, 2: 2944637.7799999993, 3: 2906970.83}}",,,,537160.1928157415,0.15460457461750574,649293.9916787989,0.5407832852787544,189530.93594655616
3,prophet_Weight Sold_2_20250707155307,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 1894599.9936204464, 1: 2504596.6437004833}, 'Weight Sold': {0: 2944637.7799999993, 1: 2906970.83}}",,,,726205.9863395349,0.24750509703794787,795136.5727424031,-1781.4712727099093,-726205.9863395349
4,prophet_Weight Sold_4_20250707155308,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4100497.392976543, 1: 5555426.47165039, 2: 2366225.042407794, 3: 3045168.52157156}, 'Weight Sold': {0: 3129936.5699999994, 1: 4548466.009999999, 2: 2944637.7799999993, 3: 2906970.83}}",,,,673532.928447675,0.1938608775147187,759871.3015025458,-0.25446585417645884,384326.55965157226
5,prophet_Weight Sold_6_20250707155308,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 5331895.961529073, 1: 3288009.7262087585, 2: 4712801.149779148, 3: 6327814.760565522}, 'Weight Sold': {0: 3595323.2199999993, 1: 2950430.7299999995, 2: 3129936.5699999994, 3: 4548466.009999999}}",,,,1075301.3931844437,0.30723084102964776,1272502.7892855764,-3.704691707186541,1075301.3931844437
6,prophet_Weight Sold_2_20250707155309,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4100497.3929765425, 1: 5555426.47165039}, 'Weight Sold': {0: 3129936.5699999994, 1: 4548466.009999999}}",,,,988760.6423134671,0.2657371216881936,988928.1274248583,-0.944073780883335,988760.6423134671
7,prophet_Weight Sold_4_20250707155309,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 5331895.961529073, 1: 3288009.7262087585, 2: 4712801.149779148, 3: 6327814.760565522}, 'Weight Sold': {0: 3595323.2199999993, 1: 2950430.7299999995, 2: 3129936.5699999994, 3: 4548466.009999999}}",,,,1359091.2670206265,0.37358524462873977,1483339.7048014347,-4.734496710669979,1359091.2670206265
8,prophet_Weight Sold_6_20250707155310,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-09-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 2519743.457072512, 1: 3320043.665813551, 2: 4330849.790904749, 3: 2169702.641017933}, 'Weight Sold': {0: 3449214.329999999, 1: 4676295.619999999, 2: 3595323.2199999993, 3: 2950430.7299999995}}",,,,741062.1967198014,0.19955608419254608,823286.610202959,-0.5463187359170794,-281088.1086455328
9,prophet_Weight Sold_2_20250707155310,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 5331895.961529073, 1: 3288009.7262087585}, 'Weight Sold': {0: 3595323.2199999993, 1: 2950430.7299999995}}",,,,1037075.8688689165,0.29871282425762014,1250928.5481799345,-14.050480322472644,1037075.8688689165
10,prophet_Weight Sold_4_20250707155311,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 2519743.457072512, 1: 3320043.665813551, 2: 4330849.790904749, 3: 2169702.641017933}, 'Weight Sold': {0: 3449214.329999999, 1: 4676295.619999999, 2: 3595323.2199999993, 3: 2950430.7299999995}}",,,,950494.3717501881,0.2571734663931632,981563.9500673957,-1.4319022488019684,-582731.0862978131
11,prophet_Weight Sold_6_20250707155311,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 3698696.051793012, 1: 4412109.073363128, 2: 3402486.1012493437, 3: 4334055.504146287}, 'Weight Sold': {0: 3269342.57, 1: 3240903.859999999, 2: 3449214.329999999, 3: 4676295.619999999}}",,,,741884.1801953716,0.2159345291561797,976733.4413090874,-2.158608285338619,612228.0653272491
12,prophet_Weight Sold_2_20250707155312,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-05-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 2519743.4570725122, 1: 3320043.665813551}, 'Weight Sold': {0: 3449214.329999999, 1: 4676295.619999999}}",,,,1142861.4135569676,0.27975010343289863,1162612.4605506223,-2.590734293382649,-1142861.4135569676
13,prophet_Weight Sold_4_20250707155312,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-05-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 3698696.051793012, 1: 4412109.073363128, 2: 3402486.1012493437, 3: 4334055.504146287}, 'Weight Sold': {0: 3269342.57, 1: 3240903.859999999, 2: 3449214.329999999, 3: 4676295.619999999}}",,,,497381.75994012714,0.14486077418133803,647181.9466731305,-0.1919836124472305,302897.58763794345
14,prophet_Weight Sold_6_20250707155313,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-05-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4643850.91577155, 1: 2407557.781373997, 2: 3577664.3228852395, 3: 4358005.3658997845}, 'Weight Sold': {0: 4233031.039999999, 1: 2802873.389999999, 2: 3269342.57, 3: 3240903.859999999}}",,,,462812.4492010589,0.13424387305392535,554461.4055322576,0.24856295096010883,149268.595651133
15,prophet_Weight Sold_2_20250707155318,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 3698696.051793012, 1: 4412109.073363128}, 'Weight Sold': {0: 3269342.57, 1: 3240903.859999999}}",,,,800279.3475780706,0.24635471909321305,882061.807396952,-3847.0281626602205,800279.3475780706
16,prophet_Weight Sold_4_20250707155319,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4643850.91577155, 1: 2407557.781373997, 2: 3577664.3228852395, 3: 4358005.3658997845}, 'Weight Sold': {0: 4233031.039999999, 1: 2802873.389999999, 2: 3269342.57, 3: 3240903.859999999}}",,,,557889.6857956444,0.16927140532136742,645760.3035449946,-0.5272736002058278,360231.8814826434
17,prophet_Weight Sold_6_20250707155325,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-03-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 5338176.719137993, 1: 7056319.601534444, 2: 9170307.513578573, 3: 7202878.288891025}, 'Weight Sold': {0: 2516436.0999999996, 1: 3704247.7699999996, 2: 4233031.039999999, 3: 2802873.389999999}}",,,,4559977.433698432,1.4007487774932432,4729059.400281351,-69.64847595119518,4559977.433698432
18,prophet_Weight Sold_2_20250707155330,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 4643850.91577155, 1: 2407557.7813739963}, 'Weight Sold': {0: 4233031.039999999, 1: 2802873.389999999}}",,,,403067.7421987767,0.11904520256626791,403142.2830417936,0.6821597701011626,7752.133572773775
19,prophet_Weight Sold_4_20250707155335,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-10-01 00:00:00'), 1: Timestamp('2023-11-01 00:00:00'), 2: Timestamp('2023-12-01 00:00:00'), 3: Timestamp('2024-01-01 00:00:00')}, 'forecast': {0: 5338176.719137993, 1: 7056319.601534444, 2: 9170307.513578573, 3: 7202878.288891025}, 'Weight Sold': {0: 2516436.0999999996, 1: 3704247.7699999996, 2: 4233031.039999999, 3: 2802873.389999999}}",,,,3877773.4557855097,1.1906097641469406,3966590.0901239295,-32.22406624139648,3877773.4557855097
20,prophet_Weight Sold_6_20250707155341,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2023-08-01 00:00:00'), 1: Timestamp('2023-09-01 00:00:00'), 2: Timestamp('2023-10-01 00:00:00'), 3: Timestamp('2023-11-01 00:00:00')}, 'forecast': {0: 4167786.651412356, 1: 6877467.594393919, 2: 6400589.449853037, 3: 8682229.448581735}, 'Weight Sold': {0: 5203498.6099999985, 1: 6253743.6499999985, 2: 2516436.0999999996, 3: 3704247.7699999996}}",,,,4201940.540993671,1.2528128872866007,4988548.444147777,-13.611822697250638,3856703.221464457
21,prophet_Weight Consumed_2_20250707155346,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3083368.1126419283, 1: 1875882.404273402}, 'Weight Consumed': {0: 4016814.0648351647, 1: 4524790.166522367}}",,,,1791176.8572211007,0.40890289158087906,1985954.893567419,-60.138135493824045,-1791176.8572211007
22,prophet_Weight Consumed_2_20250707155346,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 2837165.3391870987, 1: 1783093.729681056}, 'Weight Consumed': {0: 4016814.0648351647, 1: 4524790.166522367}}",,,,1960672.5812446885,0.4498027827940765,2110505.9189340654,-68.0472805633984,-1960672.5812446885
23,prophet_Weight Consumed_2_20250707155347,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-12-01 00:00:00'), 1: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 3333583.4005623143, 1: 2071980.4501021605}, 'Weight Consumed': {0: 4016814.0648351647, 1: 4524790.166522367}}",,,,1568020.1903465283,0.35608760605131695,1800427.6777432763,-49.24869542138073,-1568020.1903465283
24,prophet_Weight Consumed_4_20250707155348,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 5060108.708051574, 1: 4122117.622403997, 2: 3587531.9704242353, 3: 2405146.0692675915}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566, 2: 4016814.0648351647, 3: 4524790.166522367}}",,,,1001038.5011151264,0.23654951684547718,1207482.8225449896,-12.89328389794241,-273424.594717726
25,prophet_Weight Consumed_4_20250707155348,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 4557419.634581775, 1: 3808680.1309376005, 2: 3029169.7125115106, 3: 2005635.883925117}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566, 2: 4016814.0648351647, 3: 4524790.166522367}}",,,,1036474.9706948773,0.24113792844735285,1374482.6548476599,-17.002031408254314,-716924.3467655746
26,prophet_Weight Consumed_4_20250707155349,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00'), 2: Timestamp('2024-12-01 00:00:00'), 3: Timestamp('2025-01-01 00:00:00')}, 'forecast': {0: 5161846.166123454, 1: 4345820.597801737, 2: 3953393.5615730057, 3: 2720017.823807072}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566, 2: 4016814.0648351647, 3: 4524790.166522367}}",,,,912215.2730604686,0.21804149762435848,1106417.613166145,-10.664903468450007,-21881.149928258383
27,prophet_Weight Consumed_6_20250707155350,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 3736885.8598526036, 1: 2261265.114375271, 2: 4325314.488318356, 3: 3279266.4328503534}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,1195225.3147007828,0.28173602668239034,1588073.753206376,-33.35493604158104,-1124573.5390115022
28,prophet_Weight Consumed_6_20250707155350,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4159576.3456056286, 1: 2671544.273187985, 2: 4014427.0253680376, 3: 3251875.623544532}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,1148392.7223278494,0.2709787214297686,1556972.7020586762,-32.022489050233986,-1088434.1553365588
29,prophet_Weight Consumed_6_20250707155351,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",6,True,['Weight Sold'],True,2022-01-01 00:00:00,2025-01-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4162278.726675469, 1: 2874081.9155905386, 2: 4826060.362930737, 3: 4017317.359523997}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,868904.1671985298,0.20548575891642615,1094519.2567088958,-15.319040565320432,-435918.40491930436
30,prophet_Weight Consumed_2_20250707155352,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 5060108.708051574, 1: 4122117.622403997}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566}}",,,,727613.9063974004,0.18543771058753544,759896.3256115976,-8.24944250225587,727613.9063974004
31,prophet_Weight Consumed_2_20250707155353,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Oil Price Lag3'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4557419.634581775, 1: 3808680.1309376005}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566}}",,,,319550.6239293027,0.08096459002447845,342950.87673266715,-0.8839557711478576,319550.6239293027
32,prophet_Weight Consumed_2_20250707155353,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",2,True,['Weight Sold'],True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 5161846.166123454, 1: 4345820.597801737}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566}}",,,,890334.1231322102,0.2287570101286562,904271.6322082094,-12.097990818324773,890334.1231322102
33,prophet_Weight Consumed_4_20250707155354,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.5], 'seasonality_prior_scale': [10], 'fourier_order': [5]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,2022-01-01 00:00:00,2024-11-01 00:00:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 3736885.8598526036, 1: 2261265.114375271, 2: 4325314.488318356, 3: 3279266.4328503534}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,677434.0423208439,0.16608512983741644,987973.5976081608,-19.281956669463302,-571456.378786923
